text;label
fed 's mester , upbeat on outlook , say central bank can watch and wait on interest rate;Bullish
fed 's rosengren say he is 'optimistic ' on economy;Bullish
fed 's rosengren say u.s. unlikely to have economic downturn in 2020;Bullish
world bank 's malpass upbeat on prospect for progress on debt relief # economy # marketscreenerвђ¦;Bullish
commercial and industrial loan at all commercial bank fall to $ 2.345 trillion , down $ 7 billion from a week earlieвђ¦;Neutral
czech interest rate could stay where they are for another year a global risk cloud the outlook for the export-orвђ¦;Neutral
ecb bought record debt volume last week in crisis fight # economy # marketscreener;Neutral
fed chairman jerome powell say central bank 'watching carefully ' a firm brace for wave of missed mortgage paymenвђ¦;Neutral
italy 's top bank unveils new lending measure a firm battle cash crunch;Neutral
the fed may lower the rate on it support facility for money market fund , strategist say;Neutral
$ econx : federal reserve will establish facility to facilitate lending to small business via the small business ...;Neutral
$ xlf $ fa $ faz - fed revives talf to bolster ab market;Neutral
$ xlf $ fa $ faz - the fed to establish term financing for small business loan;Neutral
. @ worldbank group asks # g20 leader to suspend debt repayment from poorest country . this will help focus criticaвђ¦;Neutral
asset allocation committee outlook 2q2020 | contagion . # economy # market # investing;Neutral
australia central bank pump liquidity , proposes bond buy to ease financial condition;Neutral
australia plan an additional a $ 66 billion ( $ 38.2 billion ) in stimulus for the coronavirus-stricken economy , includвђ¦;Neutral
bank of israel expands it crisis qe with $ 13.6 billion in bond buying;Neutral
brazil 's central bank stepped in to prop up the currency;Neutral
central bank action will contribute to easing the economic impact of the pandemic - governor gabrielвђ¦;Neutral
ecb make it easier for bank to tap credit amid coronavirus crisis;Neutral
ecb to ease collateral requirement for bank looking to borrow # economy # marketscreener;Neutral
eib : # mustreadвћўпёџeib bank lending # survey for # cesee show optimistic opinion of the region , positive profitabilityвђ¦;Neutral
fed , saying aggressive action is needed , start unlimited qe;Neutral
fed 's quarles say 2-3 week away from getting loan to mid-sized u.s. business through it newly created main stвђ¦;Neutral
fed 's quarles : `` main street '' loan like two to three week off a detail finalized;Neutral
government and central bank globally have pledged a dizzying $ 3 trillion-вќand counting . but company are struggliвђ¦;Neutral
imf encouraged by recovery in china , but pandemic could resurge;Neutral
instant view : fed launch unprecedented range of credit support;Neutral
italy announces guarantee for bank loan worth over 400 billion euro;Neutral
mexico cut it key rate for a 5th time amid economic stagnation;Neutral
mexico 's central bank cut it key interest rate for a fifth straight decision;Neutral
mexico 's central bank cut interest rate to three-year low;Neutral
powell admits `` low rate are not a choice any more '' , say qe will be used in next downturn | # freezerohedge;Neutral
powell : fed will use 'qe ' aggressively to fight next recession;Neutral
snb 's sight deposit holding rise by second-highest level in 12 month;Neutral
the bank of korea is taking unprecedented action in the face of coronavirus-вќnot about the rate decision itself , butвђ¦;Neutral
the fed moved to bolster a new small-business lending program by allowing bank to turn those loan over to the u.sвђ¦;Neutral
the fed 's foray into corporate bond and certain credit etf helping restore order between the two market;Neutral
the u.k. is tapping fintechs and the queen 's bank for it emergency lending program;Neutral
fomc dot plot indicates a long pause;Neutral
`` in my time at the fed , i 've seen how change in business and consumer confidence impact the economy a a whole , '' pвђ¦;Neutral
`` it 's not really time yet to stimulate spending , '' former fed chair ben bernanke said today , adding that it will `` haвђ¦;Neutral
`` the committee also directs the desk to continue conducting term and overnight repurchase agreement operation at lвђ¦;Neutral
`` the committee directs the desk to continue purchasing treasury bill at least into the second quarter of 2020 to mвђ¦;Neutral
`` the fed can lend to anybody '' : watch live a bernanke hold virtual discussion on u economy;Neutral
`` what we clearly see again is unelected central bank , having failed at their mandate , to pivot to politics to tryвђ¦;Neutral
$ rinf $ ivol - fed 's daly discus shifting focus to higher inflation;Neutral
. @ timlampkin of @ higherpurposeco say that being a part of the st. louis fedвђ™s community development advisory councвђ¦;Neutral
@ timlampkin of @ higherpurposeco say that being a part of the st. louis fedвђ™s community development advisory counciвђ¦;Neutral
a rate cut from russia ?;Neutral
a wsj primer on the central bank 's novel $ 600 billion direct-loan program;Neutral
an emerging priority for powell fed : the plight of the poor;Neutral
application for participation in the fed 's commercial paper funding facility must be submitted by thursday , the neвђ¦;Neutral
argia sbordone shared finding from `` anchoring of inflation expectation '' at todayвђ™s joint new york fed-european ceвђ¦;Neutral
bank of canada can buy corporate , municipal bond if necessary # taux # marketscreener;Neutral
bank of canada get authority to buy corporate , municipal debt;Neutral
bank of canadaвђ™s poloz see era of low global interest rate;Neutral
bank of england activates emergency liquidity measure;Neutral
bank of england governor mark carney offer his backing to a key plank of uk prime minister boris johnson 's economiвђ¦;Neutral
@ flacqua sits downвђ¦;Neutral
bank of ireland : gov co - 7 kb # bankofireland # stock # marketscreener;Neutral
bank of ireland : notification of significant shareholding - 99 kb # bankofireland # stock # marketscreenerвђ¦;Neutral
bank of ireland : pillar 3 disclosure # bankofireland # stock # marketscreener;Neutral
bank of ireland : to make branch network change in response to covid-19 # bankofireland # stock # marketscreenerвђ¦;Neutral
bank of jamaica : 14-day repo auction result # bankofjamaica # economy # marketscreener;Neutral
bank of jamaica 14-day repo auction result -10 february 2020 # stock # marketscreener;Neutral
bank of jamaica 30-day cd auction press release - 24 february 2020 # stock # marketscreener;Neutral
bank of japan : account ( march 20 ) # bankofjapan # stock # marketscreener;Neutral
bank of japan : statistic on security financing transaction in japan ( jan. 2020 ) # bankofjapan # economyвђ¦;Neutral
bank of japan : the result of bi international locational banking statistic and interna ... # bankofjapan # stockвђ¦;Neutral
bank of mexico make fifth consecutive rate cut -- update # economy # marketscreener;Neutral
bank of nova scotia : acting administrator pilkerton 's statement on usmca agreement # bankofnovascotia # stockвђ¦;Neutral
bank of queensland : trading halt # bankofqueensland # stock # marketscreener;Neutral
bank to make risk-free killing on small business bailout : fed will buy payroll loan issued by bank;Neutral
boe 's haldane : we have not yet hit peak globalisation # economy # marketscreener;Neutral
boj seen staying on hold this week after abe stimulus : survey;Neutral
brazil cap record-breaking easing cycle with final rate cut;Neutral
canadian bank have succulent yield . # economy # business # trading;Neutral
central bank of philippine : bangko sentral ng pilipinas convenes the financial education ... вђ¦;Neutral
central bank must evolve to help government fight coronavirus;Neutral
chair powell present the monetary policy report to the senate committee on banking , housing , and urban affair : вђ¦;Neutral
chairman jerome powell speaks after fed leaf interest rate unchanged;Neutral
china still ha room for conventional monetary expansion , but it ability to deal successfully with a crisis dependвђ¦;Neutral
china to price existing loan with new benchmark lending rate # taux # marketscreener;Neutral
chinaвђ™s rate cut also an insurance policy a hong kong crisis worsens;Neutral
chinese medium stunner : china will be the next country to cut rate to zero;Neutral
christine lagarde can face down the ecb skeptic;Neutral
cleveland fed president say coronavirus requires careful monitoring # economy # marketscreenerвђ¦;Neutral
commerzbank told to speed up restructuring by ecb;Neutral
coronavirus fear raise market expectation for fed rate cut in march by @ bcheungz;Neutral
czechsвђ™ unexpected rate hike lift koruna to seven-year high;Neutral
dealer gobble up funding in bank of canada 's first bapf operation # economy # marketscreener;Neutral
derby 's take : even post-coronavirus , swollen fed balance sheet will remain;Neutral
did the fed 's qeternity just kill a fiscal stimulus deal ?;Neutral
ecb keep rate unchanged;Neutral
ecb 's house price headache too big to solve;Neutral
ecb 's new chief christine lagarde ha a deal for bank policymakers - cut out the open dissent and she 'll spend more ...;Neutral
egypt 's central bank governor appointed for second term -state medium # economy # marketscreenerвђ¦;Neutral
emerging-economy central bank from india to brazil still enjoy the firepower to shore up the global economy;Neutral
eu bank regulator lay out tougher doomsday stress test;Neutral
european central bank keep key deposit rate at -0.5 %;Neutral
expect next round of virus stimulus by may , and somewhere in the $ 1.5 trillion neighborhood - fbn , citing wall streвђ¦;Neutral
explainer : how the fed 's latest move will get money to main street # economy # marketscreener;Neutral
exploration deepens into central bank digital currency;Neutral
fed add $ 72.8 billion to market , balance sheet move to $ 4.07 trillion -- update # economy # marketscreenerвђ¦;Neutral
fed aim a half-trillion dollar liquidity hose at year-end risk;Neutral
fed bombard credit market with limitless pledge , but investor barely respond;Neutral
fed chair jerome powell say вђњlow rate are not really a choice anymore , they are a fact of reality'вќ;Neutral
fed chairman jerome powell put lawmaker on notice that fiscal policy may need to play a bigger role countering doвђ¦;Neutral
fed chairman powell thought it wa 'terrific ' that a senator defended him against trump;Neutral
fed ha given economy a cushion and should cut mid-year , economist swonk say;Neutral
fed intervenes with $ 45.55 billion weekend repo , but overall liquidity tick down;Neutral
fed is вђsuper-gluedвђ™ to it seat until after the election , economist say after stellar job report;Neutral
fed is now effectively the 'lender of last resort ' to main street not just wall street;Neutral
fed is watching virus effect , flag 'elevated ' business debt in report;Neutral
fed monitoring coronavirus outbreak and risk for broader disruption -- 4th update # economy # marketscreenerвђ¦;Neutral
fed nominee judy shelton face bipartisan concern in senate;Neutral
fed nominee shelton get bipartisan grilling in senate;Neutral
fed policymaker say more evidence needed for rate cut;Neutral
fed preparing to purchase new small business payroll loan;Neutral
"fed provides more liquidity ; phase 1 trade deal , but no corroboration on job report";Neutral
fed pump $ 70.2 billion in short-term liquidity into market # currency # marketscreener;Neutral
fed repo action oversubscribed in clamor for year-end fund;Neutral
fed report : # opportunityoccupations , job that donвђ™t require a 4-yr # collegedegree & pay above the national annualвђ¦;Neutral
fed say it will provide financing against new 'payroll protection ' loan # economy # marketscreenerвђ¦;Neutral
